version,dataset,patch_size,blocks,threads,time
./bin/v2,./data/noise_image_tulips_const.txt,3,16,64,0.066746
./bin/v2,./data/noise_image_tulips_const.txt,3,16,96,0.045942
./bin/v2,./data/noise_image_tulips_const.txt,3,16,128,0.034600
./bin/v2,./data/noise_image_tulips_const.txt,3,16,256,0.019122
./bin/v2,./data/noise_image_tulips_const.txt,3,16,512,0.014326
./bin/v2,./data/noise_image_tulips_const.txt,3,16,672,0.018914
./bin/v2,./data/noise_image_tulips_const.txt,3,32,32,0.068770
./bin/v2,./data/noise_image_tulips_const.txt,3,32,64,0.034305
./bin/v2,./data/noise_image_tulips_const.txt,3,32,96,0.025986
./bin/v2,./data/noise_image_tulips_const.txt,3,32,128,0.024482
./bin/v2,./data/noise_image_tulips_const.txt,3,32,256,0.014307
./bin/v2,./data/noise_image_tulips_const.txt,3,32,512,0.011833
./bin/v2,./data/noise_image_tulips_const.txt,3,32,672,0.015982
./bin/v2,./data/noise_image_tulips_const.txt,3,64,32,0.062969
./bin/v2,./data/noise_image_tulips_const.txt,3,64,64,0.032050
./bin/v2,./data/noise_image_tulips_const.txt,3,64,96,0.025279
./bin/v2,./data/noise_image_tulips_const.txt,3,64,128,0.018532
./bin/v2,./data/noise_image_tulips_const.txt,3,64,256,0.015575
./bin/v2,./data/noise_image_tulips_const.txt,3,64,512,0.015439
./bin/v2,./data/noise_image_tulips_const.txt,3,64,672,0.021408
./bin/v2,./data/noise_image_tulips_const.txt,3,128,32,0.041570
./bin/v2,./data/noise_image_tulips_const.txt,3,128,64,0.022979
./bin/v2,./data/noise_image_tulips_const.txt,3,128,96,0.024674
./bin/v2,./data/noise_image_tulips_const.txt,3,128,128,0.019993
./bin/v2,./data/noise_image_tulips_const.txt,3,128,256,0.020093
./bin/v2,./data/noise_image_tulips_const.txt,3,128,512,0.018863
./bin/v2,./data/noise_image_tulips_const.txt,3,128,672,0.025035
./bin/v2,./data/noise_image_tulips_const.txt,3,256,32,0.025998
./bin/v2,./data/noise_image_tulips_const.txt,3,256,64,0.020090
./bin/v2,./data/noise_image_tulips_const.txt,3,256,96,0.023924
./bin/v2,./data/noise_image_tulips_const.txt,3,256,128,0.021018
./bin/v2,./data/noise_image_tulips_const.txt,3,256,256,0.020147
./bin/v2,./data/noise_image_tulips_const.txt,3,256,512,0.019007
./bin/v2,./data/noise_image_tulips_const.txt,3,256,672,0.025030
./bin/v2,./data/noise_image_tulips_const.txt,3,512,32,0.020390
./bin/v2,./data/noise_image_tulips_const.txt,3,512,64,0.020213
./bin/v2,./data/noise_image_tulips_const.txt,3,512,96,0.023900
./bin/v2,./data/noise_image_tulips_const.txt,3,512,128,0.020996
./bin/v2,./data/noise_image_tulips_const.txt,3,512,256,0.020186
./bin/v2,./data/noise_image_tulips_const.txt,3,512,512,0.018806
./bin/v2,./data/noise_image_tulips_const.txt,3,512,672,0.025071
./bin/v2,./data/noise_image_tulips_const.txt,3,1024,32,0.020934
./bin/v2,./data/noise_image_tulips_const.txt,3,1024,64,0.020216
./bin/v2,./data/noise_image_tulips_const.txt,3,1024,96,0.023865
./bin/v2,./data/noise_image_tulips_const.txt,3,1024,128,0.021024
./bin/v2,./data/noise_image_tulips_const.txt,3,1024,256,0.020152
./bin/v2,./data/noise_image_tulips_const.txt,3,1024,512,0.018854
./bin/v2,./data/noise_image_tulips_const.txt,3,1024,672,0.025034
./bin/v2,./data/noise_image_tulips_const.txt,3,2048,32,0.020886
./bin/v2,./data/noise_image_tulips_const.txt,3,2048,64,0.020215
./bin/v2,./data/noise_image_tulips_const.txt,3,2048,96,0.023948
./bin/v2,./data/noise_image_tulips_const.txt,3,2048,128,0.019165
./bin/v2,./data/noise_image_tulips_const.txt,3,2048,256,0.018982
./bin/v2,./data/noise_image_tulips_const.txt,3,2048,512,0.018833
./bin/v2,./data/noise_image_tulips_const.txt,3,2048,672,0.025004
./bin/v2,./data/noise_image_tulips_const.txt,3,4094,32,0.020851
./bin/v2,./data/noise_image_tulips_const.txt,3,4094,64,0.018147
./bin/v2,./data/noise_image_tulips_const.txt,3,4094,96,0.021376
./bin/v2,./data/noise_image_tulips_const.txt,3,4094,128,0.019283
./bin/v2,./data/noise_image_tulips_const.txt,3,4094,256,0.018979
./bin/v2,./data/noise_image_tulips_const.txt,3,4094,512,0.018947
./bin/v2,./data/noise_image_tulips_const.txt,3,4094,672,0.025077
./bin/v2,./data/noise_image_tulips_const.txt,5,16,32,0.335828
./bin/v2,./data/noise_image_tulips_const.txt,5,16,64,0.099512
./bin/v2,./data/noise_image_tulips_const.txt,5,16,96,0.072343
./bin/v2,./data/noise_image_tulips_const.txt,5,16,128,0.051871
./bin/v2,./data/noise_image_tulips_const.txt,5,16,256,0.001598
./bin/v2,./data/noise_image_tulips_const.txt,5,16,512,0.001483
./bin/v2,./data/noise_image_tulips_const.txt,5,16,672,0.001377
./bin/v2,./data/noise_image_tulips_const.txt,5,32,32,0.102101
./bin/v2,./data/noise_image_tulips_const.txt,5,32,64,0.050825
./bin/v2,./data/noise_image_tulips_const.txt,5,32,96,0.041124
./bin/v2,./data/noise_image_tulips_const.txt,5,32,128,0.027663
./bin/v2,./data/noise_image_tulips_const.txt,5,32,256,0.001414
./bin/v2,./data/noise_image_tulips_const.txt,5,32,512,0.001395
./bin/v2,./data/noise_image_tulips_const.txt,5,32,672,0.001394
./bin/v2,./data/noise_image_tulips_const.txt,5,64,32,0.053381
./bin/v2,./data/noise_image_tulips_const.txt,5,64,64,0.028582
./bin/v2,./data/noise_image_tulips_const.txt,5,64,96,0.025917
./bin/v2,./data/noise_image_tulips_const.txt,5,64,128,0.025224
./bin/v2,./data/noise_image_tulips_const.txt,5,64,256,0.001384
./bin/v2,./data/noise_image_tulips_const.txt,5,64,512,0.001404
./bin/v2,./data/noise_image_tulips_const.txt,5,64,672,0.001387
./bin/v2,./data/noise_image_tulips_const.txt,5,128,32,0.049988
./bin/v2,./data/noise_image_tulips_const.txt,5,128,64,0.039052
./bin/v2,./data/noise_image_tulips_const.txt,5,128,96,0.036876
./bin/v2,./data/noise_image_tulips_const.txt,5,128,128,0.037272
./bin/v2,./data/noise_image_tulips_const.txt,5,128,256,0.001406
./bin/v2,./data/noise_image_tulips_const.txt,5,128,512,0.001400
./bin/v2,./data/noise_image_tulips_const.txt,5,128,672,0.001385
./bin/v2,./data/noise_image_tulips_const.txt,5,256,32,0.048683
./bin/v2,./data/noise_image_tulips_const.txt,5,256,64,0.047284
./bin/v2,./data/noise_image_tulips_const.txt,5,256,96,0.050278
./bin/v2,./data/noise_image_tulips_const.txt,5,256,128,0.052276
./bin/v2,./data/noise_image_tulips_const.txt,5,256,256,0.001415
./bin/v2,./data/noise_image_tulips_const.txt,5,256,512,0.002244
./bin/v2,./data/noise_image_tulips_const.txt,5,256,672,0.001413
./bin/v2,./data/noise_image_tulips_const.txt,5,512,32,0.053628
./bin/v2,./data/noise_image_tulips_const.txt,5,512,64,0.050765
./bin/v2,./data/noise_image_tulips_const.txt,5,512,96,0.052660
./bin/v2,./data/noise_image_tulips_const.txt,5,512,128,0.053686
./bin/v2,./data/noise_image_tulips_const.txt,5,512,256,0.001423
./bin/v2,./data/noise_image_tulips_const.txt,5,512,512,0.001609
./bin/v2,./data/noise_image_tulips_const.txt,5,512,672,0.001396
./bin/v2,./data/noise_image_tulips_const.txt,5,1024,32,0.053310
./bin/v2,./data/noise_image_tulips_const.txt,5,1024,64,0.050572
./bin/v2,./data/noise_image_tulips_const.txt,5,1024,96,0.052655
./bin/v2,./data/noise_image_tulips_const.txt,5,1024,128,0.054731
./bin/v2,./data/noise_image_tulips_const.txt,5,1024,256,0.001422
./bin/v2,./data/noise_image_tulips_const.txt,5,1024,512,0.001431
./bin/v2,./data/noise_image_tulips_const.txt,5,1024,672,0.001678
./bin/v2,./data/noise_image_tulips_const.txt,5,2048,32,0.053417
./bin/v2,./data/noise_image_tulips_const.txt,5,2048,64,0.050749
./bin/v2,./data/noise_image_tulips_const.txt,5,2048,96,0.052701
./bin/v2,./data/noise_image_tulips_const.txt,5,2048,128,0.053631
./bin/v2,./data/noise_image_tulips_const.txt,5,2048,256,0.001465
./bin/v2,./data/noise_image_tulips_const.txt,5,2048,512,0.001386
./bin/v2,./data/noise_image_tulips_const.txt,5,2048,672,0.001955
./bin/v2,./data/noise_image_tulips_const.txt,5,4094,32,0.053283
./bin/v2,./data/noise_image_tulips_const.txt,5,4094,64,0.050811
./bin/v2,./data/noise_image_tulips_const.txt,5,4094,96,0.052681
./bin/v2,./data/noise_image_tulips_const.txt,5,4094,128,0.053699
./bin/v2,./data/noise_image_tulips_const.txt,5,4094,256,0.001427
./bin/v2,./data/noise_image_tulips_const.txt,5,4094,512,0.001450
./bin/v2,./data/noise_image_tulips_const.txt,5,4094,672,0.001423
./bin/v2,./data/noise_image_tulips_const.txt,7,16,32,0.463767
./bin/v2,./data/noise_image_tulips_const.txt,7,16,64,0.145843
./bin/v2,./data/noise_image_tulips_const.txt,7,16,96,0.110188
./bin/v2,./data/noise_image_tulips_const.txt,7,16,128,0.002281
./bin/v2,./data/noise_image_tulips_const.txt,7,16,256,0.002306
./bin/v2,./data/noise_image_tulips_const.txt,7,16,512,0.002222
./bin/v2,./data/noise_image_tulips_const.txt,7,16,672,0.002340
./bin/v2,./data/noise_image_tulips_const.txt,7,32,32,0.151238
./bin/v2,./data/noise_image_tulips_const.txt,7,32,64,0.076005
./bin/v2,./data/noise_image_tulips_const.txt,7,32,96,0.063419
./bin/v2,./data/noise_image_tulips_const.txt,7,32,128,0.002837
./bin/v2,./data/noise_image_tulips_const.txt,7,32,256,0.002272
./bin/v2,./data/noise_image_tulips_const.txt,7,32,512,0.002516
./bin/v2,./data/noise_image_tulips_const.txt,7,32,672,0.002281
./bin/v2,./data/noise_image_tulips_const.txt,7,64,32,0.079647
./bin/v2,./data/noise_image_tulips_const.txt,7,64,64,0.048828
./bin/v2,./data/noise_image_tulips_const.txt,7,64,96,0.064404
./bin/v2,./data/noise_image_tulips_const.txt,7,64,128,0.002294
./bin/v2,./data/noise_image_tulips_const.txt,7,64,256,0.002229
./bin/v2,./data/noise_image_tulips_const.txt,7,64,512,0.002267
./bin/v2,./data/noise_image_tulips_const.txt,7,64,672,0.002235
./bin/v2,./data/noise_image_tulips_const.txt,7,128,32,0.072859
./bin/v2,./data/noise_image_tulips_const.txt,7,128,64,0.068814
./bin/v2,./data/noise_image_tulips_const.txt,7,128,96,0.079128
./bin/v2,./data/noise_image_tulips_const.txt,7,128,128,0.002230
./bin/v2,./data/noise_image_tulips_const.txt,7,128,256,0.002246
./bin/v2,./data/noise_image_tulips_const.txt,7,128,512,0.003282
./bin/v2,./data/noise_image_tulips_const.txt,7,128,672,0.002422
./bin/v2,./data/noise_image_tulips_const.txt,7,256,32,0.095771
./bin/v2,./data/noise_image_tulips_const.txt,7,256,64,0.073320
./bin/v2,./data/noise_image_tulips_const.txt,7,256,96,0.082437
./bin/v2,./data/noise_image_tulips_const.txt,7,256,128,0.002265
./bin/v2,./data/noise_image_tulips_const.txt,7,256,256,0.002219
./bin/v2,./data/noise_image_tulips_const.txt,7,256,512,0.002487
./bin/v2,./data/noise_image_tulips_const.txt,7,256,672,0.002328
./bin/v2,./data/noise_image_tulips_const.txt,7,512,32,0.059922
./bin/v2,./data/noise_image_tulips_const.txt,7,512,64,0.071079
./bin/v2,./data/noise_image_tulips_const.txt,7,512,96,0.078026
./bin/v2,./data/noise_image_tulips_const.txt,7,512,128,0.002278
./bin/v2,./data/noise_image_tulips_const.txt,7,512,256,0.002803
./bin/v2,./data/noise_image_tulips_const.txt,7,512,512,0.002239
./bin/v2,./data/noise_image_tulips_const.txt,7,512,672,0.002986
./bin/v2,./data/noise_image_tulips_const.txt,7,1024,32,0.056780
./bin/v2,./data/noise_image_tulips_const.txt,7,1024,64,0.066557
./bin/v2,./data/noise_image_tulips_const.txt,7,1024,96,0.074426
./bin/v2,./data/noise_image_tulips_const.txt,7,1024,128,0.002239
./bin/v2,./data/noise_image_tulips_const.txt,7,1024,256,0.002215
./bin/v2,./data/noise_image_tulips_const.txt,7,1024,512,0.002273
./bin/v2,./data/noise_image_tulips_const.txt,7,1024,672,0.002232
./bin/v2,./data/noise_image_tulips_const.txt,7,2048,32,0.086682
./bin/v2,./data/noise_image_tulips_const.txt,7,2048,64,0.089760
./bin/v2,./data/noise_image_tulips_const.txt,7,2048,96,0.087022
./bin/v2,./data/noise_image_tulips_const.txt,7,2048,128,0.002264
./bin/v2,./data/noise_image_tulips_const.txt,7,2048,256,0.002582
./bin/v2,./data/noise_image_tulips_const.txt,7,2048,512,0.002263
./bin/v2,./data/noise_image_tulips_const.txt,7,2048,672,0.002207
./bin/v2,./data/noise_image_tulips_const.txt,7,4094,32,0.066023
./bin/v2,./data/noise_image_tulips_const.txt,7,4094,64,0.079295
./bin/v2,./data/noise_image_tulips_const.txt,7,4094,96,0.082144
./bin/v2,./data/noise_image_tulips_const.txt,7,4094,128,0.002357
./bin/v2,./data/noise_image_tulips_const.txt,7,4094,256,0.002261
./bin/v2,./data/noise_image_tulips_const.txt,7,4094,512,0.002286
./bin/v2,./data/noise_image_tulips_const.txt,7,4094,672,0.002275
./bin/v2,./data/noise_image_house_const.txt,3,16,32,0.013164
./bin/v2,./data/noise_image_house_const.txt,3,16,64,0.006793
./bin/v2,./data/noise_image_house_const.txt,3,16,96,0.005297
./bin/v2,./data/noise_image_house_const.txt,3,16,128,0.003962
./bin/v2,./data/noise_image_house_const.txt,3,16,256,0.002374
./bin/v2,./data/noise_image_house_const.txt,3,16,512,0.003162
./bin/v2,./data/noise_image_house_const.txt,3,16,672,0.003997
./bin/v2,./data/noise_image_house_const.txt,3,32,32,0.012320
./bin/v2,./data/noise_image_house_const.txt,3,32,64,0.006373
./bin/v2,./data/noise_image_house_const.txt,3,32,96,0.006302
./bin/v2,./data/noise_image_house_const.txt,3,32,128,0.003580
./bin/v2,./data/noise_image_house_const.txt,3,32,256,0.003771
./bin/v2,./data/noise_image_house_const.txt,3,32,512,0.005205
./bin/v2,./data/noise_image_house_const.txt,3,32,672,0.006678
./bin/v2,./data/noise_image_house_const.txt,3,64,32,0.006641
./bin/v2,./data/noise_image_house_const.txt,3,64,64,0.003638
./bin/v2,./data/noise_image_house_const.txt,3,64,96,0.003678
./bin/v2,./data/noise_image_house_const.txt,3,64,128,0.003473
./bin/v2,./data/noise_image_house_const.txt,3,64,256,0.003999
./bin/v2,./data/noise_image_house_const.txt,3,64,512,0.005039
./bin/v2,./data/noise_image_house_const.txt,3,64,672,0.006489
./bin/v2,./data/noise_image_house_const.txt,3,128,32,0.003655
./bin/v2,./data/noise_image_house_const.txt,3,128,64,0.003542
./bin/v2,./data/noise_image_house_const.txt,3,128,96,0.003657
./bin/v2,./data/noise_image_house_const.txt,3,128,128,0.003693
./bin/v2,./data/noise_image_house_const.txt,3,128,256,0.005325
./bin/v2,./data/noise_image_house_const.txt,3,128,512,0.005049
./bin/v2,./data/noise_image_house_const.txt,3,128,672,0.006673
./bin/v2,./data/noise_image_house_const.txt,3,256,32,0.003646
./bin/v2,./data/noise_image_house_const.txt,3,256,64,0.003506
./bin/v2,./data/noise_image_house_const.txt,3,256,96,0.003634
./bin/v2,./data/noise_image_house_const.txt,3,256,128,0.003706
./bin/v2,./data/noise_image_house_const.txt,3,256,256,0.005357
./bin/v2,./data/noise_image_house_const.txt,3,256,512,0.005048
./bin/v2,./data/noise_image_house_const.txt,3,256,672,0.006557
./bin/v2,./data/noise_image_house_const.txt,3,512,32,0.003643
./bin/v2,./data/noise_image_house_const.txt,3,512,64,0.003536
./bin/v2,./data/noise_image_house_const.txt,3,512,96,0.003637
./bin/v2,./data/noise_image_house_const.txt,3,512,128,0.003675
./bin/v2,./data/noise_image_house_const.txt,3,512,256,0.005340
./bin/v2,./data/noise_image_house_const.txt,3,512,512,0.005096
./bin/v2,./data/noise_image_house_const.txt,3,512,672,0.006501
./bin/v2,./data/noise_image_house_const.txt,3,1024,32,0.003645
./bin/v2,./data/noise_image_house_const.txt,3,1024,64,0.003571
./bin/v2,./data/noise_image_house_const.txt,3,1024,96,0.003695
./bin/v2,./data/noise_image_house_const.txt,3,1024,128,0.003682
./bin/v2,./data/noise_image_house_const.txt,3,1024,256,0.005360
./bin/v2,./data/noise_image_house_const.txt,3,1024,512,0.005017
./bin/v2,./data/noise_image_house_const.txt,3,1024,672,0.006561
./bin/v2,./data/noise_image_house_const.txt,3,2048,32,0.003617
./bin/v2,./data/noise_image_house_const.txt,3,2048,64,0.003581
./bin/v2,./data/noise_image_house_const.txt,3,2048,96,0.003793
./bin/v2,./data/noise_image_house_const.txt,3,2048,128,0.003832
./bin/v2,./data/noise_image_house_const.txt,3,2048,256,0.005301
./bin/v2,./data/noise_image_house_const.txt,3,2048,512,0.005062
./bin/v2,./data/noise_image_house_const.txt,3,2048,672,0.006597
./bin/v2,./data/noise_image_house_const.txt,3,4094,32,0.003680
./bin/v2,./data/noise_image_house_const.txt,3,4094,64,0.003511
./bin/v2,./data/noise_image_house_const.txt,3,4094,96,0.003739
./bin/v2,./data/noise_image_house_const.txt,3,4094,128,0.003700
./bin/v2,./data/noise_image_house_const.txt,3,4094,256,0.005088
./bin/v2,./data/noise_image_house_const.txt,3,4094,512,0.005158
./bin/v2,./data/noise_image_house_const.txt,3,4094,672,0.006529
./bin/v2,./data/noise_image_house_const.txt,5,16,32,0.033745
./bin/v2,./data/noise_image_house_const.txt,5,16,64,0.017771
./bin/v2,./data/noise_image_house_const.txt,5,16,96,0.013569
./bin/v2,./data/noise_image_house_const.txt,5,16,128,0.009461
./bin/v2,./data/noise_image_house_const.txt,5,16,256,0.000429
./bin/v2,./data/noise_image_house_const.txt,5,16,512,0.000453
./bin/v2,./data/noise_image_house_const.txt,5,16,672,0.000432
./bin/v2,./data/noise_image_house_const.txt,5,32,32,0.017652
./bin/v2,./data/noise_image_house_const.txt,5,32,64,0.009022
./bin/v2,./data/noise_image_house_const.txt,5,32,96,0.009401
./bin/v2,./data/noise_image_house_const.txt,5,32,128,0.005177
./bin/v2,./data/noise_image_house_const.txt,5,32,256,0.000443
./bin/v2,./data/noise_image_house_const.txt,5,32,512,0.000438
./bin/v2,./data/noise_image_house_const.txt,5,32,672,0.000464
./bin/v2,./data/noise_image_house_const.txt,5,64,32,0.009404
./bin/v2,./data/noise_image_house_const.txt,5,64,64,0.005386
./bin/v2,./data/noise_image_house_const.txt,5,64,96,0.006160
./bin/v2,./data/noise_image_house_const.txt,5,64,128,0.005230
./bin/v2,./data/noise_image_house_const.txt,5,64,256,0.000431
./bin/v2,./data/noise_image_house_const.txt,5,64,512,0.000439
./bin/v2,./data/noise_image_house_const.txt,5,64,672,0.000472
./bin/v2,./data/noise_image_house_const.txt,5,128,32,0.005457
./bin/v2,./data/noise_image_house_const.txt,5,128,64,0.005355
./bin/v2,./data/noise_image_house_const.txt,5,128,96,0.006184
./bin/v2,./data/noise_image_house_const.txt,5,128,128,0.007231
./bin/v2,./data/noise_image_house_const.txt,5,128,256,0.000501
./bin/v2,./data/noise_image_house_const.txt,5,128,512,0.000432
./bin/v2,./data/noise_image_house_const.txt,5,128,672,0.000498
./bin/v2,./data/noise_image_house_const.txt,5,256,32,0.005437
./bin/v2,./data/noise_image_house_const.txt,5,256,64,0.005354
./bin/v2,./data/noise_image_house_const.txt,5,256,96,0.006175
./bin/v2,./data/noise_image_house_const.txt,5,256,128,0.007179
./bin/v2,./data/noise_image_house_const.txt,5,256,256,0.000458
./bin/v2,./data/noise_image_house_const.txt,5,256,512,0.000466
./bin/v2,./data/noise_image_house_const.txt,5,256,672,0.000485
./bin/v2,./data/noise_image_house_const.txt,5,512,32,0.005446
./bin/v2,./data/noise_image_house_const.txt,5,512,64,0.005350
./bin/v2,./data/noise_image_house_const.txt,5,512,96,0.006173
./bin/v2,./data/noise_image_house_const.txt,5,512,128,0.007232
./bin/v2,./data/noise_image_house_const.txt,5,512,256,0.000429
./bin/v2,./data/noise_image_house_const.txt,5,512,512,0.000460
./bin/v2,./data/noise_image_house_const.txt,5,512,672,0.000482
./bin/v2,./data/noise_image_house_const.txt,5,1024,32,0.005477
./bin/v2,./data/noise_image_house_const.txt,5,1024,64,0.005354
./bin/v2,./data/noise_image_house_const.txt,5,1024,96,0.006194
./bin/v2,./data/noise_image_house_const.txt,5,1024,128,0.007237
./bin/v2,./data/noise_image_house_const.txt,5,1024,256,0.000452
./bin/v2,./data/noise_image_house_const.txt,5,1024,512,0.000477
./bin/v2,./data/noise_image_house_const.txt,5,1024,672,0.000481
./bin/v2,./data/noise_image_house_const.txt,5,2048,32,0.005373
./bin/v2,./data/noise_image_house_const.txt,5,2048,64,0.005350
./bin/v2,./data/noise_image_house_const.txt,5,2048,96,0.006182
./bin/v2,./data/noise_image_house_const.txt,5,2048,128,0.007232
./bin/v2,./data/noise_image_house_const.txt,5,2048,256,0.000458
./bin/v2,./data/noise_image_house_const.txt,5,2048,512,0.000461
./bin/v2,./data/noise_image_house_const.txt,5,2048,672,0.000433
./bin/v2,./data/noise_image_house_const.txt,5,4094,32,0.005495
./bin/v2,./data/noise_image_house_const.txt,5,4094,64,0.005391
./bin/v2,./data/noise_image_house_const.txt,5,4094,96,0.006106
./bin/v2,./data/noise_image_house_const.txt,5,4094,128,0.007196
./bin/v2,./data/noise_image_house_const.txt,5,4094,256,0.000460
./bin/v2,./data/noise_image_house_const.txt,5,4094,512,0.000481
./bin/v2,./data/noise_image_house_const.txt,5,4094,672,0.000468
./bin/v2,./data/noise_image_house_const.txt,7,16,32,0.049378
./bin/v2,./data/noise_image_house_const.txt,7,16,64,0.025429
./bin/v2,./data/noise_image_house_const.txt,7,16,96,0.020818
./bin/v2,./data/noise_image_house_const.txt,7,16,128,0.000719
./bin/v2,./data/noise_image_house_const.txt,7,16,256,0.000710
./bin/v2,./data/noise_image_house_const.txt,7,16,512,0.000708
./bin/v2,./data/noise_image_house_const.txt,7,16,672,0.000676
./bin/v2,./data/noise_image_house_const.txt,7,32,32,0.026125
./bin/v2,./data/noise_image_house_const.txt,7,32,64,0.013328
./bin/v2,./data/noise_image_house_const.txt,7,32,96,0.014551
./bin/v2,./data/noise_image_house_const.txt,7,32,128,0.001085
./bin/v2,./data/noise_image_house_const.txt,7,32,256,0.000700
./bin/v2,./data/noise_image_house_const.txt,7,32,512,0.001135
./bin/v2,./data/noise_image_house_const.txt,7,32,672,0.000705
./bin/v2,./data/noise_image_house_const.txt,7,64,32,0.013993
./bin/v2,./data/noise_image_house_const.txt,7,64,64,0.008678
./bin/v2,./data/noise_image_house_const.txt,7,64,96,0.014097
./bin/v2,./data/noise_image_house_const.txt,7,64,128,0.000720
./bin/v2,./data/noise_image_house_const.txt,7,64,256,0.000699
./bin/v2,./data/noise_image_house_const.txt,7,64,512,0.000701
./bin/v2,./data/noise_image_house_const.txt,7,64,672,0.000712
./bin/v2,./data/noise_image_house_const.txt,7,128,32,0.008829
./bin/v2,./data/noise_image_house_const.txt,7,128,64,0.008630
./bin/v2,./data/noise_image_house_const.txt,7,128,96,0.014069
./bin/v2,./data/noise_image_house_const.txt,7,128,128,0.000716
./bin/v2,./data/noise_image_house_const.txt,7,128,256,0.000679
./bin/v2,./data/noise_image_house_const.txt,7,128,512,0.000720
./bin/v2,./data/noise_image_house_const.txt,7,128,672,0.000697
./bin/v2,./data/noise_image_house_const.txt,7,256,32,0.008953
./bin/v2,./data/noise_image_house_const.txt,7,256,64,0.009200
./bin/v2,./data/noise_image_house_const.txt,7,256,96,0.014033
./bin/v2,./data/noise_image_house_const.txt,7,256,128,0.000717
./bin/v2,./data/noise_image_house_const.txt,7,256,256,0.000677
./bin/v2,./data/noise_image_house_const.txt,7,256,512,0.000739
./bin/v2,./data/noise_image_house_const.txt,7,256,672,0.000728
./bin/v2,./data/noise_image_house_const.txt,7,512,32,0.008927
./bin/v2,./data/noise_image_house_const.txt,7,512,64,0.009216
./bin/v2,./data/noise_image_house_const.txt,7,512,96,0.014049
./bin/v2,./data/noise_image_house_const.txt,7,512,128,0.000723
./bin/v2,./data/noise_image_house_const.txt,7,512,256,0.000732
./bin/v2,./data/noise_image_house_const.txt,7,512,512,0.000718
./bin/v2,./data/noise_image_house_const.txt,7,512,672,0.000685
./bin/v2,./data/noise_image_house_const.txt,7,1024,32,0.008926
./bin/v2,./data/noise_image_house_const.txt,7,1024,64,0.009146
./bin/v2,./data/noise_image_house_const.txt,7,1024,96,0.014054
./bin/v2,./data/noise_image_house_const.txt,7,1024,128,0.000701
./bin/v2,./data/noise_image_house_const.txt,7,1024,256,0.000755
./bin/v2,./data/noise_image_house_const.txt,7,1024,512,0.000733
./bin/v2,./data/noise_image_house_const.txt,7,1024,672,0.000680
./bin/v2,./data/noise_image_house_const.txt,7,2048,32,0.008917
./bin/v2,./data/noise_image_house_const.txt,7,2048,64,0.009110
./bin/v2,./data/noise_image_house_const.txt,7,2048,96,0.014114
./bin/v2,./data/noise_image_house_const.txt,7,2048,128,0.000689
./bin/v2,./data/noise_image_house_const.txt,7,2048,256,0.000723
./bin/v2,./data/noise_image_house_const.txt,7,2048,512,0.000707
./bin/v2,./data/noise_image_house_const.txt,7,2048,672,0.000691
./bin/v2,./data/noise_image_house_const.txt,7,4094,32,0.009044
./bin/v2,./data/noise_image_house_const.txt,7,4094,64,0.009089
./bin/v2,./data/noise_image_house_const.txt,7,4094,96,0.014043
./bin/v2,./data/noise_image_house_const.txt,7,4094,128,0.000719
./bin/v2,./data/noise_image_house_const.txt,7,4094,256,0.000677
./bin/v2,./data/noise_image_house_const.txt,7,4094,512,0.000722
./bin/v2,./data/noise_image_house_const.txt,7,4094,672,0.000686
